"","United Health","AIA","Ping An","Chubb","Allianz","Aon","AXA","Tokio Marine"
"25",-0.010315957177807,0.00339325836995497,-0.00183168527900046,-0.00806146146984643,-0.0150855638556097,0.00228155327843349,-0.0206136561862437,0.00928437509484126
"26",0.0232882590666605,-0.0033817831061248,0.00611633292119595,-0.00196493329562364,-0.00476503673830564,0.0160391233946944,0.0208026401644863,0.00637802454664826
"27",0.00807586223967105,-0.0067873013808869,0.00425481627548985,0.0063536212633819,0.00170985318844941,0.0192480580460115,-0.00958983630333832,0.0143815281902793
"28",-9.10089046873841e-05,-0.00227810521791438,0.00484305019315978,0.00444564775801992,0.0119493438948775,0.00659458677573044,0.00919868971356719,0.0141776321735048
"29",-0.00364144677910083,0.0148404386599028,0.0301204049505481,0.000797165312942827,0.00269943599168609,-0.00178650774278322,-0.000240007078174842,-0.00888510619964267
"30",0.00219267785413835,0.00112495853739114,0.00467835462384603,0.00570528095263922,-0.0100942157651331,0.00111869979335544,-0.0146353000215314,0.00430288847169602
"31",0.000729293512312656,-0.00112369442775118,0.000581877799534336,0.00189097179219844,-0.000679886892651971,0.000372483234201137,0.0034089315624255,0.0257084176823916
"32",9.12396698344864e-05,0.00112495853739114,-0.000581539414659327,-0.0017558147433322,-0.0037416697317324,-0.001489378168408,0.019412719495437,0.00707801378657757
"33",0.00236848688223135,0.0002246765374605,-0.00139698603013982,0.00184676865166522,0.00307274389493872,-0.00278449507129042,0.0116638696905742,-0.0170525485620806
"34",0.0235391757660726,0.000224626069252887,-0.00139894033023791,0.00509141723253426,-0.00204202787772723,0.000598288479323195,-0.00470591345448812,-0.000586284587204666
"35",0.0335644208763795,0.000673726871139868,-0.00420270031768455,-0.00820956845376331,0.00886751574979128,0.00169468384865401,0.00685590848409179,-0.00187629653030463
"36",-0.00833363717740176,0.0235689498278062,0.00468923249316511,0.00836558940298748,0.00878981434295167,0.000795646409192274,0.00657420679052634,-0.00575822390524283
"37",-0.0119552417869476,0.00219307474524832,-0.00641744901992458,-0.00244526682499979,0.00502681176846731,-0.00139170766911756,0.0263588884777268,0.00248218282914348
"38",-0.00341983130129098,0.00109408725408455,0.0158542195856008,0.00481481476819812,-0.00600210622308928,-0.00228969116848809,0.0213635424503344,0.0186276094470763
"39",-0.000263864609191478,-0.00218568199643443,-0.00289026274277793,-0.00670849923125794,0.00369028071964306,0.00139693256668538,0.00979078673555711,0.00706010183597749
"40",0.00677657124050679,0.0372397316827868,0.00115945623025548,0.00315738145606126,0.0110292083139292,-0.00119612245549339,-0.00991611441973517,-0.0139063784519445
"41",-0.013461317670498,0.0211192593936309,-0.0162131657847127,-0.00472123899451171,-0.0119009650029384,-0.00319214951662616,-0.0106832915509394,0.00885761792960404
"42",0.00850592476284007,0.010341218611152,-0.0206002257710265,-0.0108052220022488,0.0107060765773672,-0.0029022808322452,0.0137231869709011,-0.0159423344755972
"43",0.00852231988675856,-0.0255883599741492,-0.0138221355058571,0.00523959888275671,-0.00198600619159961,0.00602250866584697,0.00665795113221335,0.0039913895013195
"44",-0.0166391114835825,0.0199579216861714,0.00426576008651836,-0.0106901046709755,0.00331664493240136,-0.0143670944508113,0.00484998697266037,0.00982230357747138
"45",0.0178951045846198,-0.00617926575959804,0.0169903096842945,0.00759075291045908,0.00198353332677303,0.0014171424924927,0.0019745515168188,-0.0006947454990337
"46",-0.021235750321695,-0.0227979522149792,-0.0244630154720603,-0.0241072565929785,-0.00593882013266389,-0.0294147176389669,-0.0192688078808465,-0.0104288643704524
"47",0.00566508170560587,-0.00106034291980883,0.0024464311647816,0.00644809041302397,0.0212415228976952,0.0042699043296337,0.0189775967648,-0.00831366174493797
"48",0.019162630530513,0.00106146844035426,0.012202526316325,0.0168741360338234,0.00422482232782095,0.0191849404053468,0.0127079783115065,0.045459688638646
"49",0.0032208402116618,-0.0106045080032882,0.00843889120435026,-0.00843000578268172,0.00647251815707595,-0.0142450193003135,0.0127652255539954,0.000112957858361629
"50",0.0283733243896247,0.0139337880960955,0.0322772522188339,0.0202253770993539,0.028617418533917,0.019302248163469,0.0151675829521536,0.0109542763083328
"51",-0.00776288614294662,-0.0126851300785521,0.00521148033974472,-0.00561409606728458,-0.00718980097771393,-0.0025315435516261,-0.0119948097114783,0.0192135058380178
"52",0.0200681141717247,0.00107056031419273,0.0109447677154584,0.012262041223376,-0.00566753789477392,0.0104565237325667,-0.00638978020465497,0.0138099466939434
"53",0.00666885264461614,0.0310161387838976,0.00854679635601507,-0.00932477272488785,0.00348330036104105,-0.00622906914924448,0,-0.00854050741152446
"54",-0.013414877913191,-0.00414945621372487,0.0406780483478628,-0.00123147591477779,0.0208266012421003,0.0039431250867985,0.0214360634913613,0.000763270159070295
"55",-0.000839451420403314,-0.0010414938129093,0.0146581786982301,0,-0.010200818119982,-0.00211514707260674,-0.0167890505250869,0.00490283004958769
"56",-0.0077281751587579,-0.00104291718242344,-0.0256823579956216,-0.010480989876085,0.0112429681927837,-0.00918340783362381,0.0104588939059442,-0.00303586690022639
"57",-0.0133763912023964,0.0208767410678816,0,-0.00676458215817699,-0.00339723970694972,-0.0227135133499335,-0.00485842450824658,0.00641652922424485
"58",-0.00248853193586518,0,-0.0027458002684525,-0.00295700267130472,-0.00774704809092819,0.000833891352919114,-0.012948552655075,-0.00583534602596758
"59",0.015139825403252,-0.00102239621473921,0.00440527913723709,0.00262185158316397,0.00093679901002286,-0.00166605261786645,0.0120431981092071,0.0106710083147976
"60",0.0253369346824019,0.00818848723060928,0.023026514016055,0.0118124019668044,0.0131045022469451,0.0232608077854226,0.00934972228770659,0.00108860303975167
"61",-0.0223965954268387,-0.0091370168035303,-0.0010718443204778,-0.00641654583498374,-0.00307966930412362,-0.0201835586294751,-0.0124211604309825,-0.0130476072308143
"62",-0.00710140747656696,0.00819659121452143,0.0134118428821475,-0.00448470947721447,0.0098857711703515,0.00114437111120225,0.0147091797196719,-0.000991585205764145
"63",-0.000766248431779082,0.00304876773654517,-0.0137639360563013,0.00189219855623013,0.0003060048963619,0.00415620256751703,0.00483196062343261,0.0222761453083387
"64",0.000724259350306067,0.00810537505267273,0.00733586048759682,0.000134821441846178,0.00244645111344677,0.00310468147207588,0.00213256887768454,0.0046386673931913
"65",0.0021712055350076,0.0241206184985845,0.0218473126253425,0.00040440980242562,0.00732144179091909,0.00928521677574001,0.0063840921168925,-0.00386572850521505
"66",-0.00297376965350882,0.00785083907204442,0.00712673748005521,0.000809027933383888,0.0024227426278487,-0.00521260924397238,0.00211453134275463,0.0283497732009035
"67",0.00715821603309785,0.00778968352030418,0.00707630650129221,-0.000987925822916957,-0.000906232779812721,0.0135631231671109,-0.00310324120526617,-0.0165617663742019
"68",0.00304589007197009,0.0367150227031301,0.0107967929266377,0.00467483945052893,0.00514039137121225,-0.00223044787983018,0.0107907508310869,0.00586212328339197
"69",0.00379572176037835,0.00186401117725787,0.0610375697075156,0.00125246520301769,0.021059020037514,-0.00172714616626712,0.00492712278529539,0.00402674825332183
"70",0.0031095493819564,-0.00651177181834461,0.0287633018675237,0.000357498412918877,-0.00117861166542022,0.00376597090623099,-0.00245148263669082,-0.0100261484574374
"71",0.00460719457390946,-0.00280906362215105,-0.0298229990965164,-0.000267988087176763,-0.00678450349648463,-0.000405568950064716,-0.0104444778408668,-0.000426502236217097
"72",-0.0216811593311216,-0.0131455076780019,0.02209407453061,-0.000357626104738662,-0.001188127091997,-0.00101442773609572,0.004553178337108,0.0126918139751586
"73",0.0364818121424593,-0.00856332565273954,0.0310152422944496,0.0044695512070243,-0.0154622703563532,-0.00873282014848276,-0.0113309882329358,0.0125329483784233
"74",-0.0237667201982682,0.0220729574862508,-0.00729262763778993,-0.0198451966603437,-0.0259740490038641,-0.0148537822177478,-0.0233381858077307,-0.00260048820703918
"75",-0.0010950279920523,-0.0253519435243901,-0.040404044271365,0.00926119779134305,0.0161241305865745,0.0127899184909697,0.0142948419706546,-0.00427560206949329
"76",0.00590319075956458,-0.00770727432818963,0.0516745170857051,-0.0193415514874985,-0.00335688385671273,-0.0030800639944295,-0.0113589373363667,0.0383326089104412
"77",-0.0123238029636364,-0.00873791777693067,0.0236580591662392,-0.0105496380387068,-0.00704224119421082,0.00102996853970194,-0.000638072815624779,0.0159369839588679
"78",0.00381963103239857,0.0215477769413392,-0.0302220653086172,0.0041721548595659,-0.0154178525830665,0.0021605873681243,-0.0159679478119152,0.021842771910549
"79",0.00363607675583699,-0.00575278897121934,0.0100821335559051,0.00184654159103248,-0.0225491541898084,0.00441428372054564,-0.0103849702525419,-0.0188495782422022
"80",-0.0206420557812516,0.0048214913779312,-0.00544434208012279,-0.00580597247149162,0.0134570415645909,0.000817526570114913,0.0198951238442706,-0.00871448197668578
"81",0.0116139679617124,0.00191946671549381,0.0155107120972817,0.00815735810631835,-0.0199177608918673,0.00142982285272231,-0.0353698720876751,0.012387554336996
"82",-0.0338463986893542,-0.00862065376286325,-0.0098832703373164,-0.00662017386431801,-0.0190323102410592,0.00122756787352274,-0.0113331057981353,-0.0163804972525819
"83",-0.0194525515506185,0.000966179517186472,0.0108893935639116,-0.00971861723620338,0.00361756163809979,-0.016857361581642,0.0166327473781873,-0.0166532863641157
"84",0.0161580560769365,-0.00337839210052149,-0.00246858200258615,0.00598173055712414,0.00368604997231881,0.0227577751074748,0.00132659312839989,-0.00540711093500756
"85",0.0120139627993228,-0.0101695329714214,-0.00742407294060543,-0.00176534593264754,0.0110175387186675,0.00386126192525738,0.00397450683174805,0.00584676923491734
"86",-0.0103874481794181,-0.0107632553256639,-0.0271985636544481,-0.00335032847132544,-0.0277688335581223,-0.0112351476340904,-0.0202331571211014,0.00193759441091435
"87",0.00105856645455726,0.0118695705667946,0.0130476911235122,-0.00149451748661866,0.0242444547713536,-0.00317295511222249,0.0118966989628466,0.00193384739900249
"88",0.0111903484096492,0.00879745857022884,-0.00552009295424016,0.00682742552191873,0.00203571721123064,0.00544269197506719,0.0283940094685102,0.00193011485141725
"89",0.00801647744605227,-0.00678276155605584,0.0249770955283404,0.0104971307169963,0.0226889681874396,0.0202222523715549,0.0114321485680893,0.0110515281026953
"90",-0.00786636411556352,0.00390235489289981,0.00902524371582358,-0.00459651269600525,-0.0109271083269967,0.00300356169779015,-0.00755721465910508,0.00200562740194088
"91",-0.00113247084421575,-0.00802171185141909,-0.00536670569886388,-0.0113593233100631,-0.025778386654723,-0.010779249398302,-0.00716681159223331,-0.0019017772005796
"92",0.0106418466825557,-0.00493120336515529,-0.0251800948398176,0.00140094816775505,-0.00240550051703148,-0.00484347335387447,0.0137603166050484,-0.0125338238659234
"93",0.0230450753159832,-0.00198198309757902,-0.00276749363417339,0.0129666112291444,0.0220463453390425,0.013687740005266,0.0129061784275604,-0.00528017734603814
"94",0.00674924036836111,0.0397217131281733,0.0212767029401759,-0.0040518797509429,-0.0094373778744673,-0.00430141468203737,0.00109847005835007,0.0123520933368828
"95",0.00393863518577775,0.00191039973830121,-0.00996367564575873,0.00545532766592993,0.0125894447887518,0.0150684585812442,0.00175547481174831,0.0285366636153721
"96",0.00626052146750999,-0.00857959669655428,0.0201279945160739,0.00183941511587737,0.0215052587680873,0.00376026965576481,0.0365827114947408,0.00627460339008468
"97",0.00572378391020578,-0.0153844947688252,0.0107623615397563,0.00156042937589773,-0.00230270182028935,0.00768975961718366,0.00803037981502919,-0.0374124106047568
"98",-0.00643328788371633,-0.00292989547805467,0.00177458534721264,-0.00192471448107157,0.00494569399585942,0.00146790025839016,0.00335438491359019,-0.00364369003569476
"99",-0.00722256447047265,0.0117533001042422,0.0558016160632386,-0.00220380778521601,-0.00262469655579101,0.00517789520582124,0.000208881760103141,-0.00396178970602457
"100",-0.00846647445749804,0.0217811671545487,0.0207634921580511,-0.0129764180874266,-0.0115954237409919,-0.00539415455505721,-0.00543127872675164,0.0205000029563382
"101",-0.00284625590542209,0.00710562034700146,0.00678037969211798,-0.00438233976885061,-0.00391048497734225,-0.00180780308761208,-0.00105017776264771,0.00999377956149083
"102",0.0102335821180317,-0.0159925748867487,-0.00979594439788622,0.00533817394284264,0.00434367686955794,0.00802745614789302,0.0161901245514819,0.000791446613203739
"103",0.00142291666211913,-0.0325048125687571,-0.0412200147849617,0.00214242384570063,-0.0232867687809519,-0.000679901240308478,-0.0173805542384341,0.0344079820443999
"104",0.00493248764853016,0.00889336991231993,-0.0189168417155552,-0.0102247687113001,-0.0275885798103367,-0.0163263768711021,-0.0349548012044636,-0.0166315926315029
"105",-0.0029115347166947,0.00979425178609694,0.0201580398841117,-0.00103310993508354,-0.00105077715392654,-0.00306270627034366,0.000654475966907153,-0.000583334837968241
"106",-0.0176041662283037,-0.0126090357501214,-0.0128868602959026,0,0.0010518824479715,0.00287347834319784,0.000436278340258944,-0.014199511273339
"107",0.00509559593368825,-0.000982275385869147,-0.0174063911551708,0.00479455002317919,0.00980728101800188,0.00701608933692865,0.00174353956782647,0.0106551728414155
"108",-0.0143641361949262,0.000983241199497886,-0.000885674723747787,-0.0100112367135116,-0.00346868249451548,-0.0107939342623916,-0.00979092108019441,0.0158139348866833
"109",-0.00102865511930328,-0.00294700665242986,-0.014184350795805,-0.0106792324561293,-0.00382860151376618,0.0015871257582265,-0.01538128744976,-0.0178743582503144
"110",0.00326111220404912,-0.00098499768577931,0.030575382525925,-0.013183435419617,-0.0185185458413433,-0.00495171632932667,-0.0127204439169613,-0.00782765285688058
"111",0.000684199377989358,-0.0108481264337847,-0.031413496132832,0.00212982709101373,-0.00498405796949097,0.00139315178000121,0.00158235304710241,-0.0240632245750826
"112",0.013334439600605,-0.0109673508012739,-0.0126124156649949,0.014876275526392,0.0175313119022253,0.0176924484257897,0.0169261565921381,-0.00869028106698722
"113",0.0107579369721154,0.00302424699678761,0.0200728009289088,0.00885223660963796,0.0172293434290276,0.00781286247746404,0.0108743752103697,-0.00448530394766755
"114",-0.0139957383877661,0.0150752962665743,0.0277279405968462,-0.00481155973669867,-0.014863489313394,-0.00930298339192281,-0.011635815771187,-0.00184315942202862
"115",0.0113048475076249,-0.00792072002989941,-0.0313314995434048,-0.000474114050396102,-0.0192983113982708,0.00322772298717111,-0.0188804882069048,0.0164136281074863
"116",0.0216000318892238,0.00099821260163413,-0.0152738045128527,0.00806238366564904,0.00286219635768736,0.00780064663125324,0.0196967918957647,-0.00433997313506607
"117",-0.0148910114133639,0.00697877982414519,0.0118609887242631,0.000470119341521302,-0.00606476644748577,0.00348284968965507,-0.00688264408419181,-0.00669020813741927
"118",0.00960438326627533,0,-0.00631197723427623,0.0125083698593007,0.018305878569661,0.00771308862881459,0.00760106554670426,-0.0121440362419892
"119",-0.00463260897832263,0.0168317006177587,-0.0226861144164067,-0.0153260126282037,-0.012337068505025,-0.0146382651110158,-0.00510318786210451,0.0123965743868801
"120",-0.0006647481571328,0.0292113195540582,0.0111422869954962,0.00113164568806767,0.0456815646627047,0.00679642623908805,0.0392505550693512,0.0316327513610035
"121",0.0207069381090308,-0.00189199992220879,0.0202019264194,0.00263876765224058,0.00341296102804978,0.00308641179659142,0.00321910907259015,0.02057373955539
"122",-0.0290857076447504,-0.00853095506847878,0.00630070800783833,-0.0110894985559983,-0.00646254535005886,-0.00451853389424339,0.00342225839178445,-0.0036828331968084
"123",0.026516735272109,0.00764846502063032,-0.0116276836500312,-0.0235672111480918,0.000342371934199504,-0.00473256159648383,0.0031977635744882,0.00544763112275226
"124",0.00752042900611616,-0.0170779431715543,-0.0352941864527079,0.0136164421943925,0.00273779550586051,-0.00291146757036087,0.0138121570840493,0.00135427828961721
"125",-0.0167141663143731,-0.0328186277465784,-0.0384618167625651,-0.0180725531668492,-0.0365188321583195,-0.026277161500745,-0.0526095783601102,-0.0278260902614249
"126",0.00668382721546457,0.0129740360886359,0.02146359785468,0.000787133770263182,-0.0102727101721171,-0.0036980129029045,0.00132742125003493,0.0125224739699428
"127",0.0113117314082856,0.00985229628306783,-0.0133716144024735,0.00796611896665,0.022548329111441,0.000300569099514592,0.0165708815847718,-0.00176709017764276
"128",-0.0127251223506544,0.00975617555095032,-0.0135528377225588,0.0121963227482995,-0.00735029187589187,-0.00200563295556899,-0.0176048158054758,0.0192724339630239
"129",0.000718327667884155,-0.0144928517150312,-0.0284591592594619,-0.00098799183728604,-0.00141052326553315,0.000452137184492107,-0.0024335931250995,-0.00694571850861658
"130",0.00215343613089836,-0.0294118541140547,-0.0404041308027524,-0.00296690679155021,-0.020833414577113,0.001355798546538,-0.0326014217208835,-0.0382744620361405
"131",-0.0119512784827219,0.0111111838043438,-0.0389472864189693,0.0109357986234382,-0.0191127466720872,0.0049156722560495,-0.0307199011695855,0.0270705033668162
"132",-0.0159074865649694,-0.058941125346381,-0.0618839283535418,-0.0174226350906904,0.0154412775464565,-0.00918362931993644,0.0149005629564822,-0.0460268599304349
"133",0.00471455028170187,0.0488324604001873,0.0659661743614852,0.00828083500658239,0.0238955640897545,0.00896607713769315,0.029829942710659,0.01639191073242
"134",0.0235463899061175,0.00303649037607423,0.0498356485812319,0.00338225094659572,0.0357143714858656,0.0162757933103199,0.0416385030495723,-0.00872308455466686
"135",0.00245599941916286,0.0201812373900727,0.0156494746910174,0.00375575027216235,0.0198019634284659,0.00245614893283275,0.0282423803842788,0.0248644958757529
"136",0.0208246038720026,-0.0128583838481044,-0.0205443938467601,-0.00575663743218291,0.00970890774859501,0.000294136281042023,0.00612719432573083,0.0343448403637994
"137",0.00688015717904933,0.0160323088883274,-0.0146828189973951,0.00144742923983143,0.00563630406867133,-0.00195945181257595,0.00356995446364627,-0.00250943221527322
"138",-0.00738922965935607,-0.00591735343478517,0.0154337479944533,0.00558890709872273,0.0187934522002393,0.00912998374926577,0.0251098324185774,0.00406416914253116
"139",-0.00864474278289484,0.00694441485470576,0.017295750810512,-0.00210803112392199,-0.00226544103624438,-0.0036970196364744,-0.000408265818968467,0.0296839018125665
"140",-0.00968915098427714,-0.00295571717059451,-0.00927353397009234,0.000767935418564125,0.00583855250508747,-0.000878476824424324,0.00592192610707221,-0.000842505220161605
"141",-0.0145946111293433,0.00790524796066783,0.0119604130243582,-0.00326213799479558,-0.0164463557465444,-0.0018569951765276,-0.011368098606195,-0.000281071877911598
"142",-0.00206823199280193,-0.0127449919194417,-0.00719435943879776,0.0260877138172741,0.00590157830172422,-0.00205633110509862,0.00246390321919576,-0.0198649085792812
"143",-0.0106127898733598,0.0218469581863092,0.0175983221827378,-0.00131372197434476,0.00260750945050359,-0.00343404953210669,0.00798855930261455,0.00344173937891101
"144",-0.0116483377741272,-0.0165209986471667,-0.012716012344801,-9.34684153516274e-05,-0.00682705507092862,-0.00285488193947758,-0.0199146267996624,-0.0209604907621613
"145",-0.000508570404382569,-0.0306323025004924,-0.0251536406002133,0.00526101376928012,-0.0291324006059508,-0.00246892830262235,-0.0172092443624979,-0.00564418038854886
"146",0.0308787328543312,0.0265036748043193,-0.0243903970721729,0.00579442723973367,0.0118003349911384,0.00128704178854222,0.0132911229450865,-0.0191818053599734
"147",0,0.00496502597250181,-0.0108695959046484,0.00343809493859215,-0.000333235217245598,0.00711744613203291,-0.000832781568784302,0.0141688955886512
"148",-0.00790013877503803,-0.00988135569024506,-0.0164835064465855,0.00555595035051315,0.00266661291023662,0.00354403586495056,0.00645970135589735,0.00708384854382271
"149",0.00696771986457634,0.00798395873174385,-0.00335205770722402,0.0016575898636626,-0.00864343342401541,-0.0114773045973675,-0.00621126251664461,0.00918310878702844
"150",-0.00420094159982676,-0.0267324642117547,-0.0257844857472826,0.018111796587976,0.0184439102568388,-0.0122058235787268,0.0106248663866959,-0.00445302173858675
"151",-0.000413729303968324,0.00508645767735616,0.0161103235646352,-0.00334106903480424,0.00757315868848574,0.0066303046970777,-0.00144286016576645,-0.00369500931124411
"152",0.0254882627016908,0.0101212936319832,-0.00792756569064978,0.00688572561832101,0.011764807151585,0.0112773431424389,0.0161025955053231,-0.001366542475703
"153",-0.0151710801704557,-0.00601203816088702,-0.0114153206080609,-0.00890858875724987,0.00129200171582711,-0.00404627993620121,0.0107678671652887,0.0189603890148788
"154",-0.00180270518750303,0.0120969879871506,0.0173207622672225,-0.0025420157016085,-0.0112903991847173,0.00396378313660151,-0.00603016253283184,0.0201418921539112
"155",0.0054178172564574,-0.0159362892491951,0.0102157703677563,0.0022754891706589,0.0264274328545864,0.0143109684498006,0.0190089683583987,0.0135387050794298
"156",-0.00179630321786417,-0.00330813071970304,0.001123639511043,-0.0011804605281307,-0.0187539706380875,-0.0141090542200015,-0.017265137849648,-0.017810505019402
"157",-0.00866987910895434,-0.0295616233321471,-0.024691274529981,-0.00772900678040189,-0.0262389492830496,-0.000888317226640178,-0.0391760872613041,0.00793325461015049
"158",-0.0056106919284914,0.00525196599923006,-0.00115088257345297,-0.0013743074353243,0.0149699821455882,-9.8718321749125e-05,0.0153423772494754,0.00974541644750171
"159",0.0041486501987491,-0.00104484801060944,-0.00345611718947758,0.00633143290664862,-0.000655645031909735,0.000790145645842344,-0.0105566882813961,-0.00148482410959527
"160",0.0231367539771969,-0.0198745038506376,-0.0104049706859117,0.00291793140951313,-0.00229575952987904,0.0124381502302509,0.00857745578385205,0.00446109770237468
"161",0.0135681903384861,-0.0181430140615887,-0.0303734814829514,0.00445474125226819,0.00295862701037852,-0.00126724550756319,0.00207407490746259,-0.00166554735161184
"162",-0.018167305091756,-0.0217389968906061,-0.0289161347692841,-0.00678850243096984,-0.0183546540402492,-0.0135703667738933,-0.0200784855505413,-0.0303985402538781
"163",-0.0278362553878493,-0.0133334784153545,-0.0173692537410109,-0.0203223516351332,-0.0350584425525894,-0.0170230626381214,-0.0306296430656796,-0.0416746459283615
"164",-0.0293015453549231,-0.0191442522022637,-0.0202021533698585,-0.0226046901885192,-0.0318339522137436,-0.028090699868631,-0.038134625996627,-0.0420906095717419
"165",-0.0503093989775432,-0.0631456721242286,-0.0773196057447519,-0.0356906688341326,-0.0443173531118364,-0.0497257595740881,-0.0444041922525581,-0.0683047352271472
"166",-0.00407510169375902,0.0502447810732547,0.0195530775908643,-0.0157917422643622,0.0445025601860527,-0.0255094911600242,0.0476529980441247,-0.0213457188656689
"167",0.0316421825802404,-0.0186695886627181,-0.0164383246781628,0.0213601787783928,-0.00572849209580806,0.0361335941857481,-0.00973078382117665,0.0475048604029007
"168",0.0379867437429251,0.0107016645700642,0.0598884295982474,0.0175743725311479,0.0219659510622616,0.0191105365535746,0.0233090523442141,0.0431700644528712
"169",-0.00416075517019909,0.0129412109265747,-0.0118263946698286,-0.00897311747067142,0,-0.00900527032178422,0.00468958763469596,0.023304583222437
"170",-0.0134721121169291,-0.00464610393208342,0.00930846075813485,-0.0053549476819873,0.00246676768362453,-0.0010692207262315,-0.000888977701262395,-0.00408499154586384
"171",-0.0265340129346052,-0.0163356264284901,-0.0210803400959391,-0.0238841701374846,-0.0235502750157371,-0.033818199315456,-0.0391546488566119,-0.0451190276776082
"172",0.0142061840920866,-0.0154210924949885,-0.00807533699819951,0.00912557335138953,0.00899930141647043,0.00852916055020669,0.00879835484617897,-0.0189003983959973
"173",-0.00210111552325909,-0.000602416165048414,-0.0162822460147208,0.0103351767351725,0.029967911047283,0.00439310645845747,0.0254761216552832,0.0224389449541456
"174",-0.014299715076546,-0.000602779289036071,-0.0165517456086948,-0.0148520497095415,-0.0304813466632935,-0.0126847497114574,-0.027529105132042,-0.0210898232608315
"175",0.0248976597011943,-0.0108564609164536,0.00333574370192546,0.0135534549249003,0.00464442191774017,0.0199358550537463,0.00851562496952329,-0.00437447883021114
"176",0.00809760840201146,0.0231706762744976,0.0548525167669551,0.00445740506960712,0.011024170059472,0.00651539504664744,0.0180281412510364,-0.0314148865495225
"177",-0.00441202266017582,0.0500595954057608,0.0359999022482556,-0.0121604048827068,0.00527606250653734,-0.0124071481306958,0.0219683710292804,0.0937856648978657
"178",0.0146853992290339,-0.0283773358316222,-0.0115827043610802,9.91284415488014e-05,-0.00629804612283147,0.00152969232104616,-0.0118446654353445,-0.037636417400443
